record_id,restaurant_name,location,cuisines,estimated_cost,budget_bucket,rating,source
11033,Lounge 189,hsr,"continental, italian",1300.0,high,3.8,huggingface
11036,Axomi - Taste of Assam,koramangala 7th block,assamese,500.0,low,4.0,huggingface
11039,Mavalli Tiffin Room (MTR),jp nagar,south indian,300.0,low,4.1,huggingface
11047,Uttar Karnataka Meals Restaurant,jayanagar,south indian,200.0,low,3.7,huggingface
11049,Leon Grill,koramangala 5th block,"arabian, burger, desserts, fast food, healthy food, salad, turkish",500.0,low,4.3,huggingface
11053,IDC Kitchen,koramangala 5th block,south indian,200.0,low,4.2,huggingface
11059,The Underground Gastropub,koramangala 5th block,finger food,1000.0,medium,3.0,huggingface
11068,New Prashanth Hotel,hsr,"biryani, chinese, north indian, south indian",750.0,medium,3.1,huggingface
11074,Burger King,koramangala 7th block,"beverages, burger, fast food",600.0,medium,3.9,huggingface
11075,Fandom at Gilly's Redefined,koramangala 4th block,finger food,1500.0,high,3.8,huggingface
11076,Atta Galata,koramangala 5th block,"bakery, fast food",200.0,low,4.1,huggingface
11080,Drunken Monkey,jp nagar,"beverages, fast food",400.0,low,3.7,huggingface
11132,Taco Bell,bannerghatta road,"american, fast food, mexican",600.0,medium,4.0,huggingface
11148,Mizo Kitchen,koramangala 5th block,"chinese, north eastern",400.0,low,3.8,huggingface
11152,Barcode,koramangala 4th block,"north indian, south indian",1300.0,high,3.8,huggingface
11157,Udupi Upahar,koramangala 7th block,"chinese, north indian, south indian",300.0,low,3.6,huggingface
11160,Amaravathi Bar & Restaurant,jayanagar,"chinese, north indian, seafood",400.0,low,3.7,huggingface
11164,Chetty's Corner,koramangala 5th block,"burger, fast food",200.0,low,3.8,huggingface
11167,Taruni Andhra Mess,koramangala 5th block,andhra,200.0,low,3.6,huggingface
11168,Flavor of Tibet,koramangala 5th block,tibetan,400.0,low,4.0,huggingface
11190,New Ambur Biryani,koramangala 7th block,biryani,150.0,low,3.2,huggingface
11191,Nammura Upahara,jp nagar,south indian,100.0,low,3.8,huggingface
11194,Donne Biriyani House,jayanagar,"andhra, biryani, kebab",400.0,low,3.5,huggingface
11202,Polar Bear,jayanagar,"beverages, desserts, ice cream, sandwich",400.0,low,3.8,huggingface
11203,Raghavendra Upahara,jayanagar,south indian,200.0,low,3.7,huggingface
11207,Selfie Cafe,koramangala 7th block,"beverages, desserts, fast food",300.0,low,3.7,huggingface
11208,The Golden Spoon Restaurant Meat & Wine,koramangala 7th block,"chinese, north indian",1000.0,medium,3.5,huggingface
11211,Amrit,jp nagar,"north indian, seafood",600.0,medium,3.4,huggingface
11224,Shiv Sagar,koramangala 7th block,"chinese, fast food, north indian, street food",500.0,low,3.9,huggingface
11231,Mom's Momos,bannerghatta road,chinese,100.0,low,3.6,huggingface
11233,Tasty Bites,jp nagar,north indian,450.0,low,3.8,huggingface
11235,A Bar,hsr,"continental, north indian",600.0,medium,3.3,huggingface
11237,Tibbs Frankie,koramangala 7th block,"rolls, street food",200.0,low,3.5,huggingface
11239,Coconadu,koramangala 7th block,"kerala, konkan",400.0,low,3.7,huggingface
11248,SLV Restaurant,jp nagar,"chinese, north indian, south indian",300.0,low,4.2,huggingface
11279,Udupi Grand,koramangala 7th block,"chinese, north indian, south indian",300.0,low,2.8,huggingface
11284,CHAAI BEE,koramangala 7th block,"beverages, fast food, street food",250.0,low,3.5,huggingface
11286,Cool Lassi Burger,koramangala 5th block,"beverages, burger, fast food",200.0,low,3.1,huggingface
11290,Malnad Military Hotel,koramangala 7th block,"chinese, south indian",500.0,low,3.8,huggingface
11292,Sri Vinayaka Andhra Mess,koramangala 5th block,andhra,300.0,low,3.3,huggingface
11293,Bakimo,koramangala 5th block,continental,850.0,medium,3.5,huggingface
11304,Daily Bread,koramangala 4th block,"bakery, fast food, italian",600.0,medium,2.8,huggingface
11305,Desi Dhaba,koramangala 7th block,"chinese, north indian, rolls",300.0,low,3.7,huggingface
11329,Sri Krishna Sagar,koramangala 7th block,south indian,300.0,low,3.5,huggingface
11330,Malabar Coastal Cuisine,koramangala 7th block,kerala,550.0,medium,3.6,huggingface
11331,Chai Chowk,koramangala 7th block,"chinese, fast food",200.0,low,3.8,huggingface
11332,Hotel Paradise,jayanagar,fast food,200.0,low,3.3,huggingface
11333,Waikiki,jp nagar,"beverages, fast food",200.0,low,3.2,huggingface
11335,H3O,koramangala 4th block,"chinese, north indian",1000.0,medium,3.3,huggingface
11337,Ambur Biryani Hotel,koramangala 1st block,biryani,200.0,low,3.2,huggingface
11339,Shree Nandini Andhra Mess,koramangala 5th block,andhra,150.0,low,3.3,huggingface
11341,Juice Buzz,jp nagar,juices,200.0,low,3.1,huggingface
11366,Falafel's - The Lebanese Haus,koramangala 7th block,lebanese,300.0,low,2.9,huggingface
11368,Dadaba's,jayanagar,fast food,300.0,low,3.3,huggingface
11369,Cafe Bollywood,jp nagar,street food,200.0,low,3.4,huggingface
11373,Cool Point,koramangala 5th block,"fast food, juices",100.0,low,3.2,huggingface
11376,Fahad Hotel,jayanagar,fast food,200.0,low,3.3,huggingface
11380,Combo King Paramount,jayanagar,"chinese, kerala",500.0,low,3.1,huggingface
11382,Krupa Sagar,koramangala 5th block,"chinese, north indian, south indian, street food",300.0,low,3.2,huggingface
11386,Egg House,koramangala 5th block,"continental, fast food, italian",400.0,low,2.9,huggingface
11396,Dry Dock Cafe,koramangala 5th block,"street food, tea",200.0,low,3.6,huggingface
11398,Rolls On Wheel,koramangala 5th block,"fast food, rolls",300.0,low,3.0,huggingface
11401,Chowk Tea Stall,koramangala 7th block,"street food, tea",100.0,low,3.4,huggingface
11402,Jayanthi Sagar,koramangala 5th block,"chinese, north indian, south indian",200.0,low,3.1,huggingface
11404,Biryani Point,bommanahalli,biryani,250.0,low,3.2,huggingface
11429,Kakal-Kai Ruchi,jp nagar,"chinese, fast food, north indian, south indian",400.0,low,3.8,huggingface
11434,Sulaimani Chai,koramangala 5th block,"beverages, fast food",100.0,low,3.8,huggingface
11435,Khan Saheb Grills and Rolls,hosur road,"fast food, rolls",350.0,low,3.8,huggingface
11438,Sri Ganesh Juice Corner,koramangala 5th block,"fast food, juices",150.0,low,3.0,huggingface
11533,Fandom at Gilly's Redefined,koramangala 4th block,finger food,1500.0,high,3.9,huggingface
11555,BBQ@52,mg road,"bbq, biryani, continental",1500.0,high,3.7,huggingface
11590,Mynt - The Taj West End,race course road,"italian, lebanese, north indian",2500.0,high,4.1,huggingface
11595,One Atria Cafe,race course road,"continental, north indian, south indian",1600.0,high,3.8,huggingface
11598,Coastal Creek,vasanth nagar,"continental, north indian, south indian",600.0,medium,3.3,huggingface
11600,BLOW,church street,"american, burger, cafe, continental",750.0,medium,4.3,huggingface
11610,Starbucks,church street,"cafe, desserts",700.0,medium,4.1,huggingface
11626,Cafe Coffee Day The Square,lavelle road,cafe,1100.0,medium,4.1,huggingface
11671,The Culinarium,vasanth nagar,"beverages, cafe, desserts",1100.0,medium,4.0,huggingface
11679,BanBay,vasanth nagar,"burger, cafe, desserts, modern indian, pizza",1100.0,medium,4.0,huggingface
11688,Behrouz Biryani,vasanth nagar,biryani,650.0,medium,4.1,huggingface
11689,Eat At Nite,frazer town,"chinese, north indian, rolls",400.0,low,3.1,huggingface
11701,Smally's Resto Cafe,ulsoor,"american, burger, cafe, italian, steak",650.0,medium,4.1,huggingface
11711,Domino's Pizza,shanti nagar,"fast food, pizza",400.0,low,3.7,huggingface
11713,Kanteen 038,indiranagar,"beverages, fast food, tea",200.0,low,4.0,huggingface
11724,Donne Biriyani House,indiranagar,biryani,300.0,low,4.1,huggingface
11727,Pathaan Sir,indiranagar,"fast food, momos, rolls",250.0,low,3.3,huggingface
11730,Sweet Truth,vasanth nagar,"bakery, desserts",500.0,low,3.7,huggingface
11733,WOW! Momo,brigade road,"momos, tibetan",400.0,low,3.7,huggingface
11743,New Alameen Restaurant,ulsoor,"chinese, kerala, north indian",300.0,low,3.4,huggingface
11748,Shahi Family Restaurant,ulsoor,"chinese, north indian, south indian",350.0,low,3.3,huggingface
11749,Punjabi Dhaba,ejipura,"chinese, north indian",350.0,low,3.4,huggingface
11753,McDonald's,ulsoor,"burger, fast food",500.0,low,3.8,huggingface
11757,Mandarin Box,church street,chinese,500.0,low,4.0,huggingface
11782,Lassi Shop,church street,"beverages, ice cream",200.0,low,3.9,huggingface
11801,Keventers,commercial street,"beverages, desserts, ice cream",400.0,low,3.8,huggingface
11802,Caferia,frazer town,"fast food, street food",200.0,low,3.3,huggingface
11816,Maravanthe,indiranagar,"mangalorean, seafood",1000.0,medium,4.4,huggingface
11823,Hatti Kaapi,brigade road,"beverages, south indian",200.0,low,3.9,huggingface
11825,Subway,brigade road,"fast food, healthy food",500.0,low,3.3,huggingface
11828,NH7 Refuel,ulsoor,"biryani, chinese, north indian",400.0,low,3.4,huggingface
11836,Kanti Sweets,cunningham road,"mithai, street food",400.0,low,3.6,huggingface
11844,Mangalore pearl - Seafood Restaurant,frazer town,"mangalorean, seafood",700.0,medium,4.3,huggingface
11866,Gelato Italiano,ulsoor,"bakery, desserts, ice cream",200.0,low,2.9,huggingface
11870,Chung's Chinese Corner,indiranagar,chinese,700.0,medium,2.7,huggingface
11883,Chai Point,cunningham road,"beverages, fast food, tea",250.0,low,3.8,huggingface
11884,Zaks Mediterranean Cuisine,frazer town,"arabian, lebanese, mediterranean",700.0,medium,3.9,huggingface
11914,Sri Krishna Sweets,indiranagar,mithai,250.0,low,3.8,huggingface
11915,Fullyfilled,indiranagar,"fast food, momos, sandwich",200.0,low,4.0,huggingface
11916,The Yogisthaan Cafe,indiranagar,"beverages, cafe, healthy food, salad",600.0,medium,4.2,huggingface
11927,Millers 46,vasanth nagar,"american, continental, steak",1100.0,medium,4.4,huggingface
11930,Samrat Restaurant,race course road,"north indian, south indian",600.0,medium,4.1,huggingface
11936,CAMP TANDOOR,ulsoor,north indian,300.0,low,3.7,huggingface
11940,Raidan Restaurant,frazer town,"arabian, chinese, fast food",600.0,medium,3.9,huggingface
11945,Nandhini Deluxe,frazer town,north indian,600.0,medium,3.6,huggingface
11956,Aroma Of Asia,frazer town,"fast food, momos",400.0,low,3.9,huggingface
11958,Rolls On Wheels,cunningham road,"fast food, momos, rolls",200.0,low,3.7,huggingface
11959,Grand Spicy Restaurant,cunningham road,"chinese, mughlai, north indian",700.0,medium,3.6,huggingface
11962,Lickity Garden,frazer town,"arabian, biryani, chinese, continental, italian, mexican, steak",750.0,medium,3.2,huggingface
11967,China Hut,frazer town,chinese,500.0,low,3.8,huggingface
11985,Shanthi Sagar Deluxe,frazer town,"fast food, north indian, south indian",500.0,low,2.7,huggingface
12018,Spicy Restaurant,vasanth nagar,"chinese, north indian",400.0,low,3.0,huggingface
12020,Kinara Tiffany,vasanth nagar,south indian,100.0,low,3.6,huggingface
12021,Painted Platters,ulsoor,"bakery, desserts",300.0,low,3.9,huggingface
12023,Little Paramount Restaurants,vasanth nagar,"mughlai, north indian",400.0,low,3.6,huggingface
12024,Goli Vada Pav NO.1,mg road,street food,200.0,low,3.4,huggingface
12025,Baskin Robbins,vasanth nagar,"desserts, ice cream",250.0,low,3.1,huggingface
12089,Khan Saheb Grills and Rolls,commercial street,"fast food, rolls",350.0,low,3.9,huggingface
12096,Cafe Coffee Day,lavelle road,"cafe, fast food",650.0,medium,2.9,huggingface
12105,Rotti Mane,indiranagar,south indian,200.0,low,3.6,huggingface
12111,Sunny Side Bistro,frazer town,"cafe, continental",700.0,medium,3.8,huggingface
12120,Kadamba Foodline,ulsoor,"chinese, north indian, south indian, street food",400.0,low,3.7,huggingface
12125,Chung Wah,frazer town,"chinese, momos, thai, vietnamese",800.0,medium,3.9,huggingface
12137,Ganesh Food Joint,frazer town,"chinese, north indian, south indian",200.0,low,3.7,huggingface
12142,A2B - Adyar Ananda Bhavan,ulsoor,"chinese, fast food, north indian, south indian, street food",400.0,low,2.9,huggingface
12144,Tasty King,rt nagar,"chinese, north indian, south indian",400.0,low,3.4,huggingface
12147,Ramji Chaiwale,ulsoor,"beverages, fast food",250.0,low,3.7,huggingface
12153,Oye Amritsar,church street,north indian,600.0,medium,4.1,huggingface
12161,Baahubelly,brigade road,"north indian, south indian",500.0,low,3.7,huggingface
12189,Lazeez Xpress,vasanth nagar,"biryani, mughlai, north indian",650.0,medium,3.4,huggingface
12190,Roll Er Dokaan,brigade road,"rolls, street food",300.0,low,3.2,huggingface
12232,Chowmein,seshadripuram,"chinese, momos, north indian, thai",600.0,medium,4.0,huggingface
12234,Curries And Pickles,indiranagar,"andhra, biryani, north indian",250.0,low,3.8,huggingface
12262,Arina's,frazer town,"chinese, fast food",250.0,low,3.3,huggingface
12267,Desi Vdesi,church street,"fast food, north indian, rolls",250.0,low,3.9,huggingface
12272,Debby's Kitchen,frazer town,"american, chinese, modern indian",250.0,low,3.6,huggingface
12311,Indian Spice Food,ulsoor,"chinese, north indian",300.0,low,3.7,huggingface
12378,Baskin Robbins,church street,"desserts, ice cream",250.0,low,3.5,huggingface
12413,Keventers,lavelle road,"beverages, desserts, ice cream",400.0,low,3.9,huggingface
12426,Sreeraj Lassi Bar,shivajinagar,"beverages, desserts",150.0,low,3.9,huggingface
12484,Sweet Truth,residency road,"bakery, desserts",500.0,low,4.0,huggingface
12488,The Bangalore Cafe,shanti nagar,"beverages, continental, modern indian, north indian, pizza",800.0,medium,4.2,huggingface
12494,Sri Rama Vilas Sweets,majestic,"desserts, mithai",150.0,low,3.8,huggingface
12496,Sri Jayalakshmi Bakery,shanti nagar,"bakery, beverages",250.0,low,3.3,huggingface
12499,KC Das - Sweet Bite,frazer town,"mithai, street food",200.0,low,3.5,huggingface
12501,Shilpa Gulati's Desserts,cunningham road,bakery,600.0,medium,3.6,huggingface
12502,The Bakery World,frazer town,"bakery, desserts",250.0,low,3.2,huggingface
12545,Pizza Hut,church street,"fast food, pizza",750.0,medium,3.7,huggingface
12548,Indian Coffee House,church street,south indian,200.0,low,3.9,huggingface
12619,Alba - JW Marriott Bengaluru,lavelle road,italian,4000.0,high,4.4,huggingface
12624,Watson's,ulsoor,"chinese, continental, finger food, salad",1300.0,high,4.2,huggingface
12627,Bangalore Pub Exchange,mg road,"continental, finger food, north indian, pizza",1000.0,medium,4.2,huggingface
12635,Chianti,mg road,italian,1500.0,high,4.4,huggingface
12711,New Hilal Restaurant,shivajinagar,"chinese, mughlai, north indian",550.0,medium,4.0,huggingface
12728,Al Noor,shivajinagar,"arabian, chinese, north indian, rolls",350.0,low,3.8,huggingface
12774,A2B - Adyar Ananda Bhavan,ulsoor,"chinese, fast food, north indian, south indian, street food",400.0,low,3.6,huggingface
12862,Ozaa,lavelle road,"american, asian, mediterranean",1700.0,high,3.8,huggingface
12893,Domino's Pizza,mg road,"fast food, pizza",400.0,low,3.9,huggingface
12911,WOW Momo,mg road,"momos, tibetan",400.0,low,3.5,huggingface
12918,McDonald's,mg road,"burger, fast food",500.0,low,3.9,huggingface
12921,Burger King,commercial street,"beverages, burger, fast food",600.0,medium,3.9,huggingface
13024,Chinese Corner,brigade road,chinese,200.0,low,3.0,huggingface
13064,Blue Ginger - The Taj West End,race course road,vietnamese,3200.0,high,4.4,huggingface
13072,Masala Klub - The Taj West End,race course road,"north indian, south indian",4000.0,high,4.4,huggingface
13075,Blue Bar - The Taj West End,race course road,continental,2500.0,high,4.0,huggingface
13109,Gangotree,race course road,street food,150.0,low,3.8,huggingface
13127,Shahi Kabab,frazer town,rolls,200.0,low,3.8,huggingface
13130,Calcutta Chats,vasanth nagar,north indian,200.0,low,3.6,huggingface
13164,Halli Mane Food Court,frazer town,south indian,100.0,low,3.5,huggingface
13166,Kerala Foods,vasanth nagar,kerala,250.0,low,3.5,huggingface
13177,Calcutta Chats,vasanth nagar,"north indian, street food",200.0,low,3.5,huggingface
13367,Lobby Cafe - Radha Regent,electronic city,"american, chinese, continental, italian, north indian, south indian",1200.0,medium,3.7,huggingface
13368,The Big Barbeque,electronic city,"bbq, chinese, continental, north indian",1500.0,high,4.7,huggingface
13369,Fire Station,electronic city,"burger, chinese, continental, desserts, italian, mexican, north indian, pizza",1200.0,medium,4.4,huggingface
13370,Barbeque Nation,electronic city,"bbq, european, kebab, mediterranean, north indian",1600.0,high,4.3,huggingface
13371,Onesta,electronic city,"cafe, italian, pizza",600.0,medium,4.5,huggingface
13372,Time Traveller - Sai Vishram,electronic city,"chinese, continental, north indian, south indian",1100.0,medium,4.2,huggingface
13373,24@43 - The Oterra,electronic city,"asian, continental, north indian",3000.0,high,4.1,huggingface
13374,Citrus Cafe - Lemon Tree Hotel,electronic city,"continental, north indian, south indian",2200.0,high,3.9,huggingface
13375,Keys Cafe - Keys Hotel,electronic city,"chinese, continental, north indian",1200.0,medium,3.8,huggingface
13376,Bazaar - Zone By The Park,electronic city,"asian, continental, north indian, south indian",1400.0,high,4.0,huggingface
13378,Fishing Boat - Hotel Goyal Residency,electronic city,"biryani, chinese, north indian, seafood",800.0,medium,3.9,huggingface
13379,Soul Indian Specialty - Svenska Design Hotel,electronic city,"asian, continental, italian, north indian, south indian",2000.0,high,3.7,huggingface
13380,Melange - Hotel Ekaa,electronic city,"chinese, continental, mangalorean, north indian",900.0,medium,3.2,huggingface
13382,Spotlight - The Golden Tulip,electronic city,"chinese, continental, north indian",850.0,medium,2.5,huggingface
13383,Ritz,electronic city,"chinese, continental, north indian, thai",800.0,medium,3.5,huggingface
13384,It's Mirchi - Ramee Guestline Hotels,electronic city,"continental, mughlai",1600.0,high,3.1,huggingface
